Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,GEORGIA POWER CLAYTON L2,19 Duncan St,Clayton Downtown Development Authority parking lot,Clayton,GA,30525,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.87995,-83.401835,2025-06-02,78973,2025-06-02 01:02:27 UTC,,,,2016-10-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
LPG,Blossman Gas Inc,11605 S Main St,,Trenton,GA,30752,,706-657-5949,E,,Public,8am-5pm M-F (full service); 24 hour access with Alliance AutoGas card (self-service),Cash Checks D M V,,,,,,,,,,200-9,34.86322,-85.516969,2024-10-11,79112,2025-02-12 00:16:32 UTC,P,,,2014-05-01,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,ACME QUICK_CONNECT,,,,,,,,false,,,,,,,,HD,,
LPG,Alliance AutoGas - Groome Transportation,1320 Milledge St,,East Point,GA,30344,,,E,,Private - Fleet customers only,Call 228-215-0544 for fleet fueling information,ALLIANCE,,,,,,,,,,200-9,33.690792,-84.432169,2025-01-13,79130,2025-02-12 00:16:32 UTC,P,,,2015-09-01,,,,,,US,,,,Privé - Réservé aux clients de parcs,,private,FLEET,,FUEL_RESELLER,,,,,,,,,,,,,,,,,,,,,,,,,MD,,
ELEC,GEORGIA POWER MOROSGO L2,2452 Morosgo Way NE,,Atlanta,GA,30324,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.821482,-84.365231,2025-06-02,79237,2025-06-02 01:02:23 UTC,,,,2016-10-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,GEORGIA POWER E ELLIJAY L2,696 1st Ave,Near Waffle House,East Ellijay,GA,30539,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.67794,-84.477315,2025-06-02,79364,2025-06-02 01:02:24 UTC,,,,2016-11-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,GEORGIA POWER LAVISTA L2,3959 Lavista Rd,,Tucker,GA,30084,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.844021,-84.256647,2025-06-02,79447,2025-06-02 01:02:26 UTC,,,,2016-11-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,University of North Georgia - Gainesville Campus,3820 Mundy Mill Rd,,Oakwood,GA,30566,,404-736-9173,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,34.23783972223067,-83.86689128899383,2025-01-13,79454,2025-02-12 00:16:32 UTC,P,,,2015-06-01,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
E85,Speedway #8495,910 McFarland Pkwy,,Alpharetta,GA,30004,,1-800-643-1948,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-8,34.123935,-84.224042,2024-09-12,80159,2025-02-12 00:16:32 UTC,P,,,2016-12-15,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,,,
ELEC,Mike Murphy Kia,6150 Altama Ave,,Brunswick,GA,31525,,912-342-4190,E,,Public - Call ahead,Dealership business hours,,,,,,2,,,Non-Networked,,200-9,31.224991,-81.47703,2023-01-10,80760,2023-02-14 15:54:11 UTC,P,,,2019-08-30,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Mall of Georgia Ford,4525 Nelson Brogdon Blvd,,Buford,GA,30518,,,E,,Private,For service center use only,,,,,,1,,,Non-Networked,,200-9,34.099866,-84.016663,2024-12-10,80762,2025-02-12 00:16:32 UTC,P,,,2016-11-01,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,MD,false,
ELEC,Kritters Country Club,7377 W Strickland St,,Douglasville,GA,30134,,770-489-7500,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,33.74498,-84.768817,2024-12-10,80764,2025-02-12 00:16:32 UTC,P,,,2015-06-01,,,,,J1772,US,,,,Public,,public,,,STANDALONE_STATION,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,Elbert County Government Complex,45 Forest Ave,,Elberton,GA,30635,,706-283-2000,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,34.111009,-82.870808,2024-12-10,80765,2025-02-12 00:16:32 UTC,LG,,,2015-10-01,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,true,
ELEC,Dyer Kia,4580 Washington Rd,,Evans,GA,30809,,706-305-4000,E,,Public - Call ahead,Dealership business hours; one is open to the public,,,,,,2,,,Non-Networked,,200-9,33.549342,-82.153002,2023-08-10,80766,2024-01-31 22:07:01 UTC,P,,,2016-11-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Asiano Restaurant,1382 US-76,,Hiawassee,GA,30546,,706-896-0508,E,,Public - Credit card at all times,24 hours daily,A ACCOUNT_BALANCE D Debit M,,,,,1,,,Non-Networked,,GPS,34.96338332,-83.78223046,2023-07-11,80768,2024-01-31 22:07:01 UTC,P,,,2017-01-07,,,,,TESLA,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,RESTAURANT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,John Thornton Chevrolet,1971 Thornton Rd,,Lithia Springs,GA,30122,,770-941-8550,E,,Public - Call ahead,Dealership business hours; for Chevrolet customer use only,,,,,,1,,,Non-Networked,,200-9,33.784,-84.610397,2023-08-10,80772,2024-01-31 22:07:01 UTC,P,,,2016-11-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,O'Kelly Memorial Library,363 Conyers Rd,,Loganville,GA,30052,,770-466-2895,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,33.838123,-83.903053,2024-12-10,80774,2025-02-12 00:16:32 UTC,LG,,,2015-12-15,,,,,J1772,US,,,,Public,,public,,,LIBRARY,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Navicent Health - Green Deck,777 Hemlock St,Located on first level,Macon,GA,31201,,478-633-1000,E,,Public,Garage business hours,,,,,,1,,,Non-Networked,,200-9,32.833526,-83.636078,2023-08-10,80775,2024-01-31 22:07:01 UTC,P,,,2016-11-01,,,,,J1772,US,,,,Public,,public,,,HOSPITAL,,,,,,,Free; pay garage,,,,,,,,,,false,,,,,,,,LD,true,
ELEC,McDonough Nissan,1775 Avalon Pkwy,,McDonough,GA,30253,,888-532-3789,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,33.422762,-84.177682,2024-02-12,80779,2025-02-12 00:16:32 UTC,P,,,2016-11-01,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,Heritage Mitsubishi,7134 Jonesboro Rd,,Morrow,GA,30260,,770-282-5019,E,,Public - Call ahead,Dealership business hours; for customer use only,,,,,,2,,,Non-Networked,,200-9,33.561906,-84.344267,2024-12-10,80780,2025-04-29 14:41:14 UTC,P,,,2016-11-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,SouthTowne Chevrolet,695 Bullsboro Dr,"One located in service, one located in sales",Newnan,GA,30265,,,E,,Private,Dealership business hours; for customer and staff use only; drivers must check in with station staff,,,,,,8,1,,Blink Network,https://blinkcharging.com,200-9,33.39644,-84.755016,2023-08-10,80781,2024-01-31 22:07:01 UTC,P,,,2016-11-01,,,,,J1772 J1772COMBO,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,false,
ELEC,Roswell Mitsubishi,11170 Alpharetta Hwy,,Roswell,GA,30076,,678-349-2900,E,,Public,24 hours daily; dealership use only,,,,,,1,,,Non-Networked,,200-9,34.052142,-84.335161,2024-12-10,80784,2025-02-12 00:16:32 UTC,P,,,2016-11-02,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Rick Hendrick Chevrolet,3277 Satellite Blvd NW,,Duluth,GA,30096,,678-381-8941,E,,Public - Call ahead,Dealership business hours; for customer use only,,,,,,1,,,Non-Networked,,GPS,33.964498,-84.12267,2023-08-10,80791,2024-01-31 22:07:01 UTC,P,,,2016-11-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,true,,,,,,,,,false,
ELEC,Boehringer Ingelheim,3239 Satellite Blvd,,Duluth,GA,30096,,,E,,Private,,,,,,,4,,,Non-Networked,,GPS,33.964724,-84.118944,2024-12-10,80794,2025-02-12 00:16:32 UTC,P,,,2016-11-01,,,,,J1772,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,,,,,,,,LD,true,
ELEC,Gerald Jones Lincoln,4333 Washington Rd,,Evans,GA,30809,,706-854-9200,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,33.540097,-82.130384,2023-08-10,80795,2024-01-31 22:07:01 UTC,P,,,2016-11-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,City of Newnan - City Hall,25 LaGrange St,,Newnan,GA,30263,,770-253-2682,E,,Public,Employee use only 8am-5pm; Public use after 5pm,,,,,,1,,,Non-Networked,,200-9,33.37307,-84.801024,2023-08-10,80797,2024-01-31 22:07:01 UTC,LG,,,2016-11-01,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,true,,,,,,,,,true,
ELEC,The General Store at Serenbe,10642 Serenbe Ln,,Palmetto,GA,30268,,770-463-2222,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,33.517197,-84.733838,2023-08-10,80798,2024-01-31 22:07:01 UTC,P,,,2016-11-01,,,,,J1772,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,Columbus State University,4025 University Ave,Located in parking lot of Schuster Student Success Center,Columbus,GA,31907,,706-507-8222,E,,Public,24 hours daily; valid parking permit required,,,,,,3,,,Non-Networked,,GPS,32.503115,-84.938555,2024-08-15,80800,2025-02-12 00:16:32 UTC,P,,,2016-11-01,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,State Farm,5755 Lawrenceville Hwy,,Tucker,GA,30084,,770-564-0994,E,,Public - Card key at all times,24 hours daily; ask for office key at the front desk,,,,,,2,,,Non-Networked,,200-9,33.877815,-84.168919,2023-01-10,80801,2023-02-14 15:54:11 UTC,P,,,2016-11-01,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,true,
ELEC,GEORGIA POWER GAINESVILLE L2,450 Jesse Jewell Pkwy,Across from pool,Gainesville,GA,30501,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.295923,-83.829389,2025-06-02,80860,2025-06-02 01:02:25 UTC,,,,2017-01-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,GEORGIA POWER GLENWOOD DC,800 Glenwood Ave SE,,Atlanta,GA,30316,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,33.74186,-84.3595,2025-06-02,80931,2025-06-02 01:34:26 UTC,,,,2017-01-19,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
LPG,Evergreen Propane,149 Macon W Dr,,Macon,GA,31210,,478-476-4558,E,,Public,8am-5pm M-F,A Cash Checks D M V,,,,,,,,,,200-9,32.833795,-83.725311,2024-10-11,81565,2025-02-12 00:16:32 UTC,P,,,2012-01-01,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,ACME QUICK_CONNECT,,,,,,,,false,,,,,,,,HD,,
LPG,Evergreen Propane,331 S Houston Lake Rd,,Warner Robins,GA,31088,,478-953-0302,E,,Public,8am-5pm M-F,A Cash Checks D M V,,,,,,,,,,200-9,32.611889,-83.679657,2024-10-11,81566,2025-02-12 00:16:32 UTC,P,,,2013-01-01,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,ACME,,,,,,,,false,,,,,,,,HD,,
LPG,Evergreen Propane,1002 W Main St,,Forsyth,GA,31029,,478-994-2119,E,,Public,8am-5pm M-F,A Cash Checks CREDIT D Debit M V,,,,,,,,,,GPS,33.03087603510733,-83.9653764127197,2024-10-11,81567,2025-02-12 00:16:32 UTC,P,,,2012-01-01,,,false,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,ACME,,,,,,,,false,,,,,,,,HD,,
ELEC,THREE ALLIANCE 3 ALLIANCE EV2,Alliance Center Dr NE,3 Alliance Center,Atlanta,GA,30326,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.851471,-84.366375,2025-06-02,81676,2025-06-02 01:06:36 UTC,,,,2017-03-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,THREE ALLIANCE 3 ALLIANCE EV4,3500 Lenox Rd NE,,Atlanta,GA,30326,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.852015,-84.366524,2025-06-02,81677,2025-06-02 01:05:49 UTC,,,,2017-03-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
CNG,Atlanta Gas Light - Atlanta Service Center,2397 Brannen Rd SE,,Atlanta,GA,30316,,,E,,Private,,,,Q,3600,,,,,,,200-9,33.713897,-84.307446,2025-01-13,82098,2025-02-12 00:16:32 UTC,T,,,2019-03-08,,HD,,,,US,,,,Privé,,private,,,UTILITY,1,,,,,,,,,,,Q,3600,HD,,,,,,,,,,,HD,,
ELEC,CHARGER 1 LVR LIFE LVR 2,1270 Lifes Way,In parking garage,Marietta,GA,30062,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.934997,-84.515678,2025-06-02,82239,2025-06-02 01:09:35 UTC,,,,2017-04-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,ATLANTA FALCONS ATL UNITED EV1,861 Franklin Gateway SE,,Marietta,GA,30067,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.934376,-84.498496,2025-06-02,82270,2025-06-02 01:08:52 UTC,,,,2017-04-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MARIETTA ROOT ST,Dobbs Street Northwest,Located in the parking lot next to The Root House Museum,Marietta,GA,30060,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.95454,-84.552158,2025-06-02,82372,2025-06-02 01:09:30 UTC,,,,2017-04-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,GEORGIA POWER GPC METTER L2,1118  S Lewis St,Parker's Gas Station,Metter,GA,30439,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,32.378924,-82.062491,2025-06-02,82485,2025-06-02 01:02:27 UTC,,,,2017-05-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
E85,RaceTrac #548,2466 Delk Rd SE,,Marietta,GA,30067,,770-933-2060,E,,Public,24 hours daily,A Cash D Debit M V Voyager Wright_Exp,,,,,,,,,,200-9,33.921807,-84.481152,2024-09-12,82509,2025-02-12 00:16:32 UTC,P,,,2017-05-15,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,,
ELEC,715PTREE STATION2,715 Peachtree St NE,,Atlanta,GA,30308,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.773983,-84.383568,2025-06-02,82628,2025-06-02 01:10:14 UTC,,,,2017-05-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,VENUE BROOKWOOD VENUE EV1,2140 Peachtree Rd NW,Back gate off of Colonial Homes Dr. Residents only.,Atlanta,GA,30309,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.813539,-84.393912,2025-06-02,82695,2025-06-02 01:09:49 UTC,,,,2017-05-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,NORTHSIDE EV NORTHSIDE EV2,Dr Parking,Medical Personnel Only,Canton,GA,30114,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.230074,-84.466138,2025-06-02,82759,2025-06-02 01:09:57 UTC,,,,2017-05-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,NORTHWINDS NORTHWINDS 7,2550 Northwinds Pkwy,,Alpharetta,GA,30004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.059834,-84.282836,2025-06-02,85461,2025-06-02 01:10:38 UTC,,,,2017-06-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,PONCE CITY MKT GARAGE LEVEL 4A,675 Ponce De Leon Ave NE,,Atlanta,GA,30308,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.772522,-84.365925,2025-06-02,85622,2025-06-02 01:02:16 UTC,,,,2017-06-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
E85,Speedway #4103,5670 Peachtree Industrial Blvd,,Norcross,GA,30071,,1-800-643-1948,E,,Public,24 hours daily,A Cash D Debit M V Voyager Wright_Exp,,,,,,,,,,200-8,33.955992,-84.217929,2024-09-12,85727,2025-02-12 00:16:32 UTC,P,,,2017-06-15,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,,,
LPG,Ard Propane,244 N 2nd St,,Cochran,GA,31014,,478-934-4003,E,,Public - Call ahead,8am-5pm M-F,A Cash D Debit M V,,,,,,,,,,200-8,32.396008,-83.360331,2024-10-11,85788,2025-02-12 00:16:32 UTC,P,,,1996-10-31,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,ACME,,,,,,,,false,,,,,,,,HD,,
ELEC,SALESFORCE TOWE STATION 2,950 East Paces Ferry Rd.,Parking deck level P5,Atlanta,GA,30326,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.847675,-84.357445,2025-06-02,85905,2025-06-02 01:10:18 UTC,,,,2017-07-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,DELTA AIR LINES CAMP CREEK 5,3939 North West Drive,,College Park,GA,30337,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.645968,-84.461371,2025-06-02,85933,2025-06-02 01:07:48 UTC,,,,2017-07-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Mountain View Nissan,1706 E Walnut Ave,,Dalton,GA,30721,,706-459-3600,E,,Public - Call ahead,Dealership business hours,,,,,,2,,,Non-Networked,,200-8,34.761066,-84.93958,2024-02-12,85959,2025-02-12 00:16:32 UTC,P,,,2017-03-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Fairfield Inn & Suites,1494 E Oglethorpe Hwy,,Hinesville,GA,31313,,912-876-2003,E,,Public,24 hours daily,A Cash D M V,,,,,2,,,Non-Networked,,200-8,31.857062,-81.570245,2024-08-15,86865,2025-02-12 00:16:32 UTC,P,,,2017-08-29,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,$25; free for guests,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,PURITAN MILL PURITAN MILL EV,916 Joseph E Lowery Blvd NW,,Atlanta,GA,30318,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.780224,-84.418301,2025-06-02,87767,2025-06-02 01:12:06 UTC,,,,2017-09-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
LPG,Fulton County School System - North Transportation Facility,410 S Main St,,Alpharetta,GA,30009,,,E,,Private,,,,,,,,,,,,200-9,34.065384,-84.305365,2025-01-13,87968,2025-02-12 00:16:32 UTC,LG,,,2017-07-27,,,,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,MD,,
LPG,Fulton County School System - South Transportation Facility,97 Heath St,,Fairburn,GA,30213,,,E,,Private,,,,,,,,,,,,200-8,33.569291,-84.566202,2025-01-13,87969,2025-02-12 00:16:32 UTC,LG,,,2017-07-27,,,,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,MD,,
E85,RaceTrac #298,1 Amlajack Blvd,,Newnan,GA,30265,,770-252-1409,E,,Public,24 hours daily,A Cash D Debit M V Voyager Wright_Exp,,,,,,,,,,200-9,33.397465,-84.753601,2024-09-12,88124,2025-02-12 00:16:32 UTC,P,,,2017-10-15,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,,
E85,RaceTrac #2318,2722 GA-54,,Peachtree City,GA,30269,,770-487-7663,E,,Public,24 hours daily,A Cash D Debit M V Voyager Wright_Exp,,,,,,,,,,200-9,33.396118,-84.60109,2024-09-12,88125,2025-02-12 00:16:32 UTC,P,,,2017-10-15,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,,
ELEC,N DRUID HILLS STATION 1,7 Executive Park Dr NE,Trash compactor,Atlanta,GA,30329,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.829968,-84.338503,2025-06-02,88371,2025-06-02 01:12:59 UTC,,,,2017-11-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,M3 CT4K 1,1715 N Brown Rd,,Lawrenceville,GA,30043,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.995431,-84.074338,2025-06-02,89729,2025-06-02 01:13:51 UTC,,,,2017-12-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Greystone at Maple Ridge,7777 Schomburg Rd,Phase I,Columbus,GA,31909,,706-221-7778,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,32.560205,-84.907262,2024-08-15,89766,2025-02-12 00:16:32 UTC,P,,,2017-12-12,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
E85,RaceTrac #2331,110 Old Doss Dr,,Canton,GA,30115,,678-493-3577,E,,Public,24 hours daily,A Cash Checks D Debit M V Voyager Wright_Exp,,,,,,,,,,200-9,34.237942,-84.45694,2024-09-12,91931,2025-02-12 00:16:32 UTC,P,,,2018-01-15,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,,
E85,RaceTrac #2351,1020 E Butler Pkwy,,Gainesville,GA,30501,,770-287-1038,E,,Public,24 hours daily,A Cash Checks D Debit M V Voyager Wright_Exp,,,,,,,,,,200-6,34.286422,-83.810335,2024-09-12,91932,2025-02-12 00:16:32 UTC,P,,,2018-01-15,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,,
E85,RaceTrac #2330,1744 Georgia 138,,Conyers,GA,30058,,770-760-8224,E,,Public,24 hours daily,A Cash D Debit M V,,,,,,,,,,200-9,33.669542,-83.987677,2024-09-12,92039,2025-02-12 00:16:32 UTC,P,,,2018-02-15,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,,
E85,Speedway #4102,3120 Sugarloaf Pkwy,,Lawrenceville,GA,30045,,1-800-643-1948,E,,Public,24 hours daily,A Cash D Debit M V,,,,,,,,,,200-9,33.919554,-84.006325,2024-09-12,92075,2025-02-12 00:16:32 UTC,P,,,2018-02-15,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,,,
